"Eff_Date","Course_ID","Offer_Nbr","TTble_for_SPlus","Est_Enrol_Total","Enrol_Component","Summer_Semester","Semester_1","Winter_Semester","Semester_2","Trimester_1","Trimester_2","Trimester_3","Quadmester_1","Quadmester_2","Quadmester_3","Quadmester_4","PCE_1","PCE_2","PCE_3","Summer_Crse_Coordinator","Sem1_Crse_Coordinator","Winter_Crse_Coordinator","Sem2_Crse_Coordinator","Tri1_Crse_Coordinator","Tri2_Crse_Coordinator","Tri3_Crse_Coordinator","Quad1_Crse_Coordinator","Quad2_Crse_Coordinator","Quad3_Crse_Coordinator","Quad4_Crse_Coordinator","PCE1_Crse_Coordinator","PCE2_Crse_Coordinator","PCE3_Crse_Coordinator"
"01/01/2017","005344","1","Y","35","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1000923","","","","","","","","","",""
"01/01/2017","005385","1","N","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1066245","","","","","","","","","",""
"01/01/2017","005543","1","Y","160","TUT","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1078881","","1077745","","","","","","","","","",""
"01/01/2017","005543","3","Y","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1078881","","","","","","","","","","","",""
"01/01/2017","005554","1","N","100","SEM","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","005596","1","N","5","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","005611","1","Y","21","TUT","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1639251","","","","","","","","","",""
"01/01/2017","005633","1","Y","25","TUT","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1098586","","","","","","","","","",""
"01/01/2017","005672","2","Y","50","LEC","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1065832","","","","","","","","","",""
"01/01/2017","005675","1","Y","25","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1001511","","","","","","","","","",""
"01/01/2017","005689","1","Y","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1065281","","","","","","","","","","","",""
"01/01/2017","005700","1","N","5","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","005704","1","Y","220","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1084736","","","","","","","","","",""
"01/01/2017","005711","1","Y","35","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1002160","","","","","","","","","","","",""
"01/01/2017","005740","1","Y","35","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1002099","","","","","","","","","",""
"01/01/2017","005760","1","N","10","LEC","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","005761","1","N","10","WRK","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","005770","1","N","80","UNS","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1010157","","","","","","","","","",""
"01/01/2017","005782","1","N","5","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","005787","1","Y","100","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1638626","","","","","","","","","","","",""
"01/01/2017","005819","1","Y","10","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1602509","","","","","","","","","","","",""
"01/01/2017","005875","1","N","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1066245","","","","","","","","","",""
"01/01/2017","005876","1","N","35","","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","005876","2","N","35","LEC","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","","","","","","","","","1004620","","","","",""
"01/01/2017","005876","3","N","35","","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","005904","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","005912","1","Y","12","WRK","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1098586","","","","","","","","","","","",""
"01/01/2017","005939","1","Y","25","LEC","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","","","","","1048502","","","","","","","","",""
"01/01/2017","005939","2","N","35","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","005991","1","N","35","LEC","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","005994","1","N","35","LEC","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006001","1","Y","289","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1090268","","","","","","","","","","","",""
"01/01/2017","006005","1","N","35","","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006005","2","N","35","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006031","1","Y","20","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1064882","","","","","","","","","","","",""
"01/01/2017","006031","2","N","35","LEC","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006055","1","N","30","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006055","2","N","35","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006080","1","N","10","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1067121","","","","","","","","","",""
"01/01/2017","006100","1","Y","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006100","2","N","35","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006101","1","N","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1066245","","","","","","","","","",""
"01/01/2017","006107","1","Y","10","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1634887","","","","","","","","","","","",""
"01/01/2017","006126","1","Y","10","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1159308","","","","","","","","","","","",""
"01/01/2017","006135","1","N","40","TUT","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006142","1","Y","170","LEC","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1006425","","","","","","","","","",""
"01/01/2017","006160","1","N","18","TUT","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006163","1","N","5","THE","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1648508","","1648508","","","","","","","","","",""
"01/01/2017","006187","1","N","30","SEM","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1187177","","","","","","","","","",""
"01/01/2017","006201","1","N","2","THE","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1648508","","","","","","","","","",""
"01/01/2017","006202","1","Y","5","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1648508","","1648508","","","","","","","","","",""
"01/01/2017","006215","1","Y","30","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1002137","","","","","","","","","","","",""
"01/01/2017","006235","1","N","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1066245","","","","","","","","","",""
"01/01/2017","006263","1","Y","120","LEC","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1654403","","","","","","","","","",""
"01/01/2017","006263","2","N","28","LEC","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","","","","","","","","","1611685","","1654403","","",""
"01/01/2017","006293","1","N","20","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006293","2","N","35","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006342","1","Y","50","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1662591","","","","","","","","","","","",""
"01/01/2017","006362","1","Y","450","TUT","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1206609","","1067010","","","","","","","","","",""
"01/01/2017","006362","3","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1206609","","1067010","","","","","","","","","",""
"01/01/2017","006362","4","N","50","","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","","","","","1206609","","1067010","","","","","","",""
"01/01/2017","006362","5","N","50","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006378","1","Y","125","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1216068","","","","","","","","","","","",""
"01/01/2017","006378","2","N","5","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006378","3","N","35","","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","","","","","","","","1072611","","","","","",""
"01/01/2017","006410","2","N","30","","N","N","N","N","N","N","N","Y","Y","Y","Y","N","N","N","","","","","","","","1028593","1004620","1028593","1028593","","",""
"01/01/2017","006410","3","Y","32","LEC","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","","","","","1028593","","1028593","","","","","","",""
"01/01/2017","006435","1","Y","24","TUT","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1154665","","1202393","","","","","","","","","",""
"01/01/2017","006461","2","N","35","","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","","","","","","","1067823","","","","","","",""
"01/01/2017","006461","3","N","35","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006473","1","N","35","LEC","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006492","1","N","1","SEM","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006501","1","Y","5","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1612881","","","","","","","","","","","",""
"01/01/2017","006608","1","Y","0","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1066245","","1066245","","","","","","","","","",""
"01/01/2017","006611","1","Y","20","LEC","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","","","1222512","1222512","","","","","","","","","",""
"01/01/2017","006621","1","Y","20","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1654403","","","","","","","","","","","",""
"01/01/2017","006626","1","N","80","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1065922","","","","","","","","","",""
"01/01/2017","006676","1","N","10","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006753","1","N","90","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1066044","","1066044","","","","","","","","","",""
"01/01/2017","006760","1","N","5","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1010030","","1010030","","","","","","","","","",""
"01/01/2017","006781","1","N","35","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006794","1","Y","25","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1066092","","","","","","","","","","","",""
"01/01/2017","006794","2","N","35","","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","","","","","","","","","","1066092","","","",""
"01/01/2017","006807","1","Y","17","TUT","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1164471","","","","","","","","","","","",""
"01/01/2017","006812","2","N","30","","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","","","","","","","","","1041162","","","","",""
"01/01/2017","006812","3","Y","14","LEC","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","","","","","","","1041162","","","","","","",""
"01/01/2017","006827","1","Y","5","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006837","1","N","60","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006839","1","N","60","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006841","1","N","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1066245","","","","","","","","","",""
"01/01/2017","006859","1","Y","200","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1051224","","","","","","","","","",""
"01/01/2017","006870","1","N","20","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006878","1","Y","550","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1065190","","","","","","","","","",""
"01/01/2017","006878","3","Y","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1065190","","","","","","","","","",""
"01/01/2017","006878","4","Y","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1065190","","","","","","","","","",""
"01/01/2017","006900","1","Y","50","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1064868","","","","","","","","","","","",""
"01/01/2017","006919","1","N","35","","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006919","2","N","35","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006936","2","N","30","LEC","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","","","","","","","","","1117291","","","","",""
"01/01/2017","006936","3","Y","19","LEC","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","","","","","1117291","","1117291","","","","","","",""
"01/01/2017","006962","1","N","25","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","006962","2","N","35","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","007020","1","N","12","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","007023","1","Y","25","PRA","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","","","1075742","","","","","","","","","","",""
"01/01/2017","007024","1","N","20","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","007025","1","Y","50","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1064904","","","","","","","","","",""
"01/01/2017","007041","1","N","30","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","007041","2","N","50","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1182537","","","","","","","","","",""
"01/01/2017","007046","1","Y","10","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1611474","","","","","","","","","",""
"01/01/2017","007056","1","N","0","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","007062","1","N","35","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1082828","","","","","","","","","","","",""
