"Eff_Date","Course_ID","Offer_Nbr","Primary_Component","Enrol_Component","Final_Exam","Sect_Size","Contact","SPlus_Templates_Reqd","Component"
"01/01/2017","108487","1","SUP","SUP","N","20","1.000","1.00","SUP"
"01/01/2017","108488","1","SUP","SUP","N","20","1.000","1.00","SUP"
"01/01/2017","108489","1","SUP","SUP","N","20","1.000","1.00","SUP"
"01/01/2017","108490","1","SUP","SUP","N","20","1.000","1.00","SUP"
"01/01/2017","108491","1","LEC","LEC","N","60","2.000","1.00","LEC"
"01/01/2017","108491","1","LEC","LEC","N","60","2.000","2.00","TUT"
"01/01/2017","108491","1","LEC","LEC","N","60","3.000","1.00","PRA"
"01/01/2017","108491","1","LEC","LEC","N","60","4.000","1.00","WRK"
"01/01/2017","108492","1","SEM","SEM","N","40","3.000","12.00","SEM"
"01/01/2017","108493","1","LEC","LEC","N","30","2.000","1.00","TUT"
"01/01/2017","108493","1","LEC","LEC","N","30","3.000","1.00","PRA"
"01/01/2017","108493","1","LEC","LEC","Y","30","1.000","2.00","LEC"
"01/01/2017","108494","1","SUP","SUP","N","20","1.000","1.00","SUP"
"01/01/2017","108495","1","SUP","SUP","N","20","1.000","1.00","SUP"
"01/01/2017","108496","1","SUP","SUP","N","20","1.000","1.00","SUP"
"01/01/2017","108497","1","SUP","SUP","N","20","1.000","1.00","SUP"
"01/01/2017","108498","1","SEM","SEM","N","40","7.000","2.00","SEM"
"01/01/2017","108499","1","LEC","LEC","N","60","4.000","1.00","PRA"
"01/01/2017","108499","1","LEC","LEC","Y","60","1.000","2.00","LEC"
"01/01/2017","108500","1","SUP","SUP","N","20","1.000","1.00","SUP"
"01/01/2017","108501","1","SUP","SUP","N","20","1.000","1.00","SUP"
"01/01/2017","108502","1","SUP","SUP","N","20","1.000","1.00","SUP"
"01/01/2017","108503","1","SUP","SUP","N","20","1.000","1.00","SUP"
"01/01/2017","108504","1","SUP","SUP","N","20","1.000","1.00","SUP"
"01/01/2017","108505","1","SUP","SUP","N","20","1.000","1.00","SUP"
"01/01/2017","108506","1","SUP","SUP","N","20","1.000","1.00","SUP"
"01/01/2017","108507","1","SUP","SUP","N","20","1.000","1.00","SUP"
"01/01/2017","108508","1","SUP","SUP","N","20","1.000","1.00","SUP"
"01/01/2017","108509","1","SUP","SUP","N","20","1.000","1.00","SUP"
"01/01/2017","108510","1","SUP","SUP","N","20","1.000","1.00","SUP"
"01/01/2017","108511","1","SUP","SUP","N","20","1.000","1.00","SUP"
"01/01/2017","108512","1","SEM","SEM","N","35","7.500","1.00","SEM"
"01/01/2017","108512","2","SEM","LEC","N","35","7.500","1.00","SEM"
"01/01/2017","108513","1","PJT","PJT","N","20","0.000","1.00","PJT"
"01/01/2017","108514","1","PJT","PJT","N","20","0.000","1.00","PJT"
"01/01/2017","108515","1","THE","THE","N","20","0.000","1.00","THE"
"01/01/2017","108516","1","THE","THE","N","20","0.000","1.00","THE"
"01/01/2017","108517","1","THE","THE","N","20","0.000","1.00","THE"
"01/01/2017","108518","1","THE","THE","N","20","0.000","1.00","THE"
"01/01/2017","108519","1","THE","","N","200","0.000","1.00","THE"
"01/01/2017","108520","1","THE","","N","100","0.000","1.00","THE"
"01/01/2017","108521","1","THE","","N","100","0.000","1.00","THE"
"01/01/2017","108522","1","LEC","TUT","N","25","1.000","2.00","TUT"
"01/01/2017","108522","1","LEC","TUT","Y","150","2.000","2.00","LEC"
"01/01/2017","108523","1","SEM","SEM","Y","35","9.000","3.00","SEM"
"01/01/2017","108523","2","SEM","SEM","Y","35","9.000","3.00","SEM"
"01/01/2017","108524","1","LEC","","N","25","1.000","2.00","TUT"
"01/01/2017","108524","1","LEC","","Y","100","2.000","1.00","LEC"
"01/01/2017","108524","2","LEC","","N","25","1.000","2.00","TUT"
"01/01/2017","108524","2","LEC","","Y","100","2.000","1.00","LEC"
"01/01/2017","108525","1","SEM","SEM","Y","35","9.000","3.00","SEM"
"01/01/2017","108526","1","SEM","SEM","N","35","9.000","3.00","SEM"
"01/01/2017","108527","1","SEM","SEM","Y","40","9.000","3.00","SEM"
"01/01/2017","108527","2","SEM","SEM","Y","40","9.000","3.00","SEM"
"01/01/2017","108528","1","SEM","SEM","Y","45","9.000","3.00","SEM"
"01/01/2017","108528","2","SEM","SEM","Y","45","9.000","3.00","SEM"
"01/01/2017","108529","1","SEM","SEM","N","20","4.000","1.00","WRK"
"01/01/2017","108529","1","SEM","SEM","N","25","4.000","2.00","TUT"
"01/01/2017","108529","1","SEM","SEM","N","72","9.000","3.00","SEM"
"01/01/2017","108529","2","SEM","SEM","N","20","4.000","1.00","WRK"
"01/01/2017","108529","2","SEM","SEM","N","25","4.000","2.00","TUT"
"01/01/2017","108529","2","SEM","SEM","N","72","9.000","3.00","SEM"
"01/01/2017","108530","1","SEM","SEM","N","40","9.000","3.00","SEM"
"01/01/2017","108530","2","SEM","","N","40","9.000","3.00","SEM"
"01/01/2017","108531","1","SEM","SEM","N","35","9.000","3.00","SEM"
"01/01/2017","108531","2","SEM","SEM","N","35","9.000","3.00","SEM"
"01/01/2017","108532","1","SEM","SEM","N","40","9.000","3.00","SEM"
"01/01/2017","108532","2","SEM","SEM","N","40","9.000","3.00","SEM"
"01/01/2017","108533","1","SEM","SEM","N","35","9.000","3.00","SEM"
"01/01/2017","108533","2","SEM","SEM","N","35","9.000","3.00","SEM"
"01/01/2017","108534","1","LEC","LEC","N","60","3.000","2.00","LEC"
"01/01/2017","108535","1","SEM","SEM","N","35","9.000","3.00","SEM"
"01/01/2017","108535","2","SEM","SEM","N","35","9.000","3.00","SEM"
"01/01/2017","108536","1","SEM","SEM","N","45","9.000","5.00","SEM"
"01/01/2017","108537","1","SEM","SEM","N","50","9.000","2.00","SEM"
"01/01/2017","108537","2","SEM","SEM","N","50","9.000","2.00","SEM"
"01/01/2017","108537","3","SEM","SEM","N","50","9.000","2.00","SEM"
"01/01/2017","108538","1","SEM","SEM","N","25","9.000","2.00","SEM"
"01/01/2017","108538","2","SEM","SEM","N","25","9.000","2.00","SEM"
"01/01/2017","108538","3","SEM","SEM","N","25","9.000","2.00","SEM"
"01/01/2017","108539","1","SEM","SEM","N","50","9.000","2.00","SEM"
"01/01/2017","108539","2","SEM","SEM","N","50","9.000","2.00","SEM"
"01/01/2017","108539","3","SEM","SEM","N","50","9.000","2.00","SEM"
"01/01/2017","108540","1","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108540","2","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108540","3","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108541","1","SEM","SEM","N","30","9.000","2.00","SEM"
"01/01/2017","108541","2","SEM","SEM","N","30","9.000","2.00","SEM"
"01/01/2017","108541","3","SEM","SEM","N","30","9.000","2.00","SEM"
"01/01/2017","108542","1","SEM","SEM","N","25","9.000","2.00","SEM"
"01/01/2017","108542","2","SEM","SEM","N","25","9.000","2.00","SEM"
"01/01/2017","108542","3","SEM","SEM","N","25","9.000","2.00","SEM"
"01/01/2017","108543","1","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108543","2","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108543","3","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108544","1","SEM","SEM","N","25","9.000","2.00","SEM"
"01/01/2017","108544","2","SEM","SEM","N","25","9.000","2.00","SEM"
"01/01/2017","108544","3","SEM","SEM","N","25","9.000","2.00","SEM"
"01/01/2017","108545","1","PJT","PJT","N","15","3.000","1.00","PJT"
"01/01/2017","108545","2","PJT","","N","15","3.000","1.00","PJT"
"01/01/2017","108545","3","PJT","PJT","N","15","3.000","1.00","PJT"
"01/01/2017","108545","4","PJT","","N","15","3.000","1.00","PJT"
"01/01/2017","108546","1","SEM","SEM","N","30","9.000","4.00","SEM"
"01/01/2017","108547","1","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108548","1","SEM","SEM","N","45","9.000","2.00","SEM"
"01/01/2017","108548","2","SEM","SEM","N","45","9.000","2.00","SEM"
"01/01/2017","108548","3","SEM","SEM","N","45","9.000","2.00","SEM"
"01/01/2017","108548","4","SEM","SEM","N","45","9.000","2.00","SEM"
"01/01/2017","108549","1","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108549","2","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108549","3","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108550","1","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108551","1","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108551","2","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108552","1","SEM","SEM","N","40","9.000","2.00","SEM"
"01/01/2017","108552","2","SEM","SEM","N","40","9.000","2.00","SEM"
"01/01/2017","108552","3","SEM","SEM","N","40","9.000","2.00","SEM"
"01/01/2017","108553","1","PJT","PJT","N","25","3.000","1.00","PJT"
"01/01/2017","108554","1","PJT","PJT","N","25","3.000","1.00","PJT"
"01/01/2017","108555","1","PJT","PJT","N","15","3.000","2.00","PJT"
"01/01/2017","108555","2","PJT","","N","15","3.000","2.00","PJT"
"01/01/2017","108556","1","PJT","PJT","N","10","3.000","1.00","PJT"
"01/01/2017","108556","2","PJT","PJT","N","10","3.000","1.00","PJT"
"01/01/2017","108556","3","PJT","PJT","N","10","3.000","1.00","PJT"
"01/01/2017","108557","1","PJT","PJT","N","20","3.000","1.00","PJT"
"01/01/2017","108557","2","PJT","PJT","N","20","3.000","1.00","PJT"
"01/01/2017","108558","1","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108558","2","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108558","3","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108559","1","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108559","2","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108560","1","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108560","2","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108560","3","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108561","1","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108561","2","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108561","3","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108562","1","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108563","1","LEC","LEC","N","15","3.000","2.00","LEC"
"01/01/2017","108564","1","SEM","SEM","N","10","9.000","5.00","SEM"
"01/01/2017","108565","1","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108565","2","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108565","3","SEM","SEM","N","35","9.000","2.00","SEM"
"01/01/2017","108566","1","SEM","","N","45","9.000","4.00","SEM"
"01/01/2017","108566","2","SEM","SEM","N","45","9.000","4.00","SEM"
"01/01/2017","108566","3","SEM","SEM","N","45","9.000","4.00","SEM"
"01/01/2017","108567","1","SEM","SEM","N","20","9.000","2.00","SEM"
"01/01/2017","108567","2","SEM","SEM","N","20","9.000","2.00","SEM"
"01/01/2017","108568","1","SEM","SEM","N","20","9.000","2.00","SEM"
"01/01/2017","108568","2","SEM","SEM","N","20","9.000","2.00","SEM"
"01/01/2017","108569","1","SEM","SEM","N","15","9.000","2.00","SEM"
"01/01/2017","108569","2","SEM","SEM","N","15","9.000","2.00","SEM"
"01/01/2017","108570","1","PJT","PJT","N","10","3.000","2.00","PJT"
"01/01/2017","108571","1","PJT","PJT","N","10","3.000","2.00","PJT"
"01/01/2017","108572","1","SEM","SEM","N","80","2.000","1.00","SEM"
"01/01/2017","108573","1","SEM","SEM","N","80","2.000","2.00","SEM"
"01/01/2017","108574","1","SEM","SEM","N","20","2.000","1.00","SEM"
"01/01/2017","108575","1","SEM","SEM","N","20","2.000","2.00","SEM"
"01/01/2017","108576","1","SEM","","N","10","2.000","1.00","SEM"
"01/01/2017","108577","1","SUP","","N","10","1.000","1.00","SUP"
"01/01/2017","108578","1","SUP","","N","10","1.000","1.00","SUP"
"01/01/2017","108579","1","SUP","","N","10","1.000","1.00","SUP"
"01/01/2017","108580","1","SEM","","N","10","2.000","1.00","SEM"
"01/01/2017","108581","1","SEM","","N","10","2.000","1.00","SEM"
"01/01/2017","108582","1","SEM","","N","10","2.000","1.00","SEM"
"01/01/2017","108583","1","SUP","","N","10","1.000","1.00","SUP"
"01/01/2017","108585","1","SEM","","N","15","2.000","1.00","SEM"
"01/01/2017","108586","1","SEM","","N","15","2.000","1.00","SEM"
"01/01/2017","108587","1","WRK","WRK","N","25","3.000","1.00","WRK"
"01/01/2017","108588","1","PJT","PJT","N","25","0.000","1.00","PJT"
"01/01/2017","108589","1","SUP","","N","10","1.000","1.00","SUP"
"01/01/2017","108590","1","SEM","","N","5","2.000","1.00","SEM"
"01/01/2017","108591","1","SUP","","N","10","1.000","1.00","SUP"
"01/01/2017","108592","1","SUP","","N","10","1.000","1.00","SUP"
"01/01/2017","108593","1","SUP","","N","10","1.000","1.00","SUP"
"01/01/2017","108594","1","SUP","","N","10","1.000","1.00","SUP"
"01/01/2017","108595","1","SUP","","N","10","1.000","1.00","SUP"
"01/01/2017","108596","1","WRK","","N","15","3.000","10.00","WRK"
"01/01/2017","108597","1","IND","","N","50","0.000","1.00","IND"
"01/01/2017","108598","1","IND","","N","50","0.000","1.00","IND"
"01/01/2017","108599","1","IND","","N","50","0.000","1.00","IND"
"01/01/2017","108600","1","IND","","N","50","0.000","1.00","IND"
"01/01/2017","108601","1","IND","","N","50","0.000","1.00","IND"
"01/01/2017","108602","1","IND","","N","50","0.000","1.00","IND"
"01/01/2017","108603","1","LEC","","N","30","2.000","2.00","WRK"
"01/01/2017","108603","1","LEC","","Y","30","1.000","2.00","LEC"
"01/01/2017","108604","1","IND","","N","0","0.000","1.00","IND"
"01/01/2017","108605","1","IND","","N","0","0.000","1.00","IND"
"01/01/2017","108606","1","LEC","","Y","0","0.000","1.00","LEC"
"01/01/2017","108607","1","LEC","","N","5","6.000","1.00","PLA"
"01/01/2017","108607","1","LEC","","N","20","2.000","2.00","WRK"
"01/01/2017","108607","1","LEC","","Y","20","1.000","2.00","LEC"
"01/01/2017","108608","1","LEC","","Y","0","0.000","1.00","LEC"
"01/01/2017","108609","1","PJT","","N","0","0.000","1.00","PJT"
"01/01/2017","108610","1","PJT","","N","0","0.000","1.00","PJT"
"01/01/2017","108611","1","LEC","","Y","0","0.000","1.00","LEC"
"01/01/2017","108612","1","LEC","","Y","0","0.000","1.00","LEC"
"01/01/2017","108613","1","IND","","N","0","0.000","1.00","IND"
"01/01/2017","108614","1","IND","","N","0","0.000","1.00","IND"
"01/01/2017","108615","1","IND","","N","0","0.000","1.00","IND"
"01/01/2017","108616","1","IND","","N","0","0.000","1.00","IND"
"01/01/2017","108617","1","IND","","N","0","0.000","1.00","IND"
"01/01/2017","108618","1","LEC","","N","60","2.000","1.00","TUT"
"01/01/2017","108618","1","LEC","","N","60","2.000","1.00","WRK"
"01/01/2017","108618","1","LEC","","N","60","3.000","1.00","PRA"
"01/01/2017","108618","1","LEC","","N","60","3.000","4.00","LEC"
"01/01/2017","108618","1","LEC","","N","60","8.000","1.00","FLD"
"01/01/2017","108619","1","LEC","","N","60","4.000","2.00","PRA"
"01/01/2017","108619","1","LEC","","N","60","4.000","2.00","WRK"
"01/01/2017","108619","1","LEC","","Y","60","2.000","2.00","LEC"
"01/01/2017","108620","1","PJT","PJT","N","0","0.000","1.00","PJT"
"01/01/2017","108621","1","PJT","PJT","N","0","0.000","1.00","PJT"
"01/01/2017","108622","1","LEC","LEC","Y","0","0.000","1.00","LEC"
"01/01/2017","108623","1","THE","THE","N","0","0.000","1.00","THE"
"01/01/2017","108624","1","THE","THE","N","0","0.000","1.00","THE"
"01/01/2017","108625","1","PJT","PJT","N","20","0.000","1.00","PJT"
"01/01/2017","108625","1","PJT","PJT","N","20","1.000","1.00","SEM"
"01/01/2017","108626","1","PJT","PJT","N","20","0.000","1.00","PJT"
"01/01/2017","108626","1","PJT","PJT","N","20","1.000","1.00","SEM"
"01/01/2017","108627","1","THE","THE","N","20","0.000","1.00","THE"
"01/01/2017","108628","1","THE","THE","N","20","0.000","1.00","THE"
"01/01/2017","108629","1","SEM","SEM","N","10","3.000","1.00","WRK"
"01/01/2017","108629","1","SEM","SEM","N","10","3.000","2.00","SEM"
"01/01/2017","108630","1","THE","THE","N","20","0.000","1.00","THE"
"01/01/2017","108631","1","THE","THE","N","20","0.000","1.00","THE"
"01/01/2017","108632","1","SEM","SEM","N","10","3.000","1.00","SEM"
"01/01/2017","108632","1","SEM","SEM","N","10","3.000","1.00","WRK"
"01/01/2017","108633","1","SEM","SEM","N","24","3.000","1.00","SEM"
"01/01/2017","108633","1","SEM","SEM","N","24","3.000","1.00","WRK"
"01/01/2017","108634","1","THE","THE","N","20","0.000","1.00","THE"
"01/01/2017","108635","1","THE","THE","N","20","0.000","1.00","THE"
"01/01/2017","108636","1","PJT","PJT","N","20","0.000","1.00","PJT"
"01/01/2017","108636","1","PJT","PJT","N","20","1.000","1.00","SEM"
"01/01/2017","108637","1","PJT","PJT","N","20","0.000","1.00","PJT"
"01/01/2017","108637","1","PJT","PJT","N","20","1.000","1.00","SEM"
"01/01/2017","108638","1","PJT","PJT","N","20","0.000","1.00","PJT"
"01/01/2017","108639","1","PJT","PJT","N","20","0.000","1.00","PJT"
"01/01/2017","108640","1","LEC","","Y","10","1.000","3.00","LEC"
"01/01/2017","108641","1","LEC","","Y","10","1.000","3.00","LEC"
"01/01/2017","108642","1","LEC","","Y","10","1.000","3.00","LEC"
"01/01/2017","108643","1","LEC","","Y","10","1.000","3.00","LEC"
"01/01/2017","108644","1","LEC","","Y","10","1.000","3.00","LEC"
"01/01/2017","108645","1","LEC","","Y","10","1.000","3.00","LEC"
"01/01/2017","108646","1","LEC","","Y","10","1.000","3.00","LEC"
"01/01/2017","108647","1","LEC","","N","20","1.000","1.00","LEC"
"01/01/2017","108648","1","LEC","","N","20","1.000","1.00","LEC"
"01/01/2017","108649","1","LEC","","N","20","1.000","1.00","LEC"
"01/01/2017","108650","1","LEC","","N","50","1.000","1.00","PRA"
"01/01/2017","108650","1","LEC","","N","50","1.000","1.00","TUT"
"01/01/2017","108650","1","LEC","","Y","200","1.000","2.00","LEC"
"01/01/2017","108651","1","LEC","","N","50","1.000","1.00","TUT"
"01/01/2017","108651","1","LEC","","Y","150","2.000","1.00","LEC"
"01/01/2017","108652","1","THE","","N","100","0.000","1.00","THE"
"01/01/2017","108653","1","UNS","","N","20","0.000","1.00","UNS"
"01/01/2017","108654","1","THE","","N","0","0.000","2.00","THE"
"01/01/2017","108655","1","THE","","N","0","0.000","2.00","THE"
"01/01/2017","108656","1","IND","","N","1","3.000","1.00","IND"
"01/01/2017","108657","1","IND","","N","1","3.000","1.00","IND"
"01/01/2017","108658","1","IND","","N","1","3.000","1.00","IND"
"01/01/2017","108659","1","IND","","N","1","3.000","1.00","IND"
"01/01/2017","108660","1","IND","","N","1","3.000","1.00","IND"
"01/01/2017","108661","1","IND","","N","1","3.000","1.00","IND"
"01/01/2017","108663","1","PRA","","N","0","0.000","1.00","PRA"
"01/01/2017","108666","1","THE","","N","0","0.000","1.00","THE"
"01/01/2017","108667","1","THE","","N","0","0.000","1.00","THE"
"01/01/2017","108668","1","LEC","","N","30","1.000","1.00","TUT"
"01/01/2017","108668","1","LEC","","Y","200","2.000","1.00","LEC"
"01/01/2017","108668","2","LEC","","N","30","1.000","1.00","TUT"
"01/01/2017","108668","2","LEC","","Y","200","2.000","1.00","LEC"
"01/01/2017","108669","1","LEC","SGD","N","25","2.000","2.00","SGD"
"01/01/2017","108669","1","LEC","SGD","N","150","2.000","1.00","LEC"
"01/01/2017","108670","1","LEC","TUT","N","25","1.000","2.00","TUT"
"01/01/2017","108670","1","LEC","TUT","N","35","1.000","2.00","WRK"
"01/01/2017","108670","1","LEC","TUT","Y","330","2.000","2.00","LEC"
"01/01/2017","108670","2","LEC","LEC","N","25","1.000","2.00","TUT"
"01/01/2017","108670","2","LEC","LEC","N","35","1.000","2.00","WRK"
"01/01/2017","108670","2","LEC","LEC","Y","330","2.000","2.00","LEC"
"01/01/2017","108671","1","LEC","WRK","N","3","1.000","1.00","WRK"
"01/01/2017","108671","1","LEC","WRK","N","3","1.000","2.00","TUT"
"01/01/2017","108671","1","LEC","WRK","Y","3","2.000","2.00","LEC"
"01/01/2017","108672","1","LEC","LEC","N","25","1.000","2.00","TUT"
"01/01/2017","108672","1","LEC","LEC","Y","500","2.000","3.00","LEC"
"01/01/2017","108672","2","LEC","LEC","N","25","1.000","2.00","TUT"
"01/01/2017","108672","2","LEC","LEC","Y","500","2.000","3.00","LEC"
"01/01/2017","108672","3","LEC","LEC","N","25","1.000","2.00","TUT"
"01/01/2017","108672","3","LEC","LEC","Y","500","2.000","3.00","LEC"
"01/01/2017","108673","1","LEC","LEC","Y","35","3.000","1.00","LEC"
"01/01/2017","108673","2","LEC","LEC","Y","35","3.000","1.00","LEC"
"01/01/2017","108674","1","LEC","TUT","N","22","1.000","2.00","TUT"
"01/01/2017","108674","1","LEC","TUT","Y","255","2.000","2.00","LEC"
"01/01/2017","108674","2","LEC","","N","22","1.000","2.00","TUT"
"01/01/2017","108674","2","LEC","","Y","255","2.000","2.00","LEC"
"01/01/2017","108674","3","LEC","LEC","N","22","1.000","2.00","TUT"
"01/01/2017","108674","3","LEC","LEC","Y","255","2.000","2.00","LEC"
"01/01/2017","108675","1","LEC","TUT","N","25","1.000","2.00","TUT"
"01/01/2017","108675","1","LEC","TUT","Y","240","1.000","3.00","LEC"
"01/01/2017","108675","2","LEC","","N","25","1.000","2.00","TUT"
"01/01/2017","108675","2","LEC","","Y","240","1.000","3.00","LEC"
"01/01/2017","108675","3","LEC","LEC","N","25","1.000","2.00","TUT"
"01/01/2017","108675","3","LEC","LEC","Y","240","1.000","3.00","LEC"
"01/01/2017","108676","1","LEC","","Y","20","2.000","1.00","LEC"
"01/01/2017","108677","1","LEC","","Y","10","2.000","1.00","LEC"
"01/01/2017","108678","1","LEC","","Y","10","2.000","2.00","LEC"
"01/01/2017","108679","1","LEC","","Y","10","2.000","1.00","LEC"
"01/01/2017","108680","1","LEC","","Y","10","2.000","1.00","LEC"
"01/01/2017","108681","1","LEC","","Y","10","2.000","1.00","LEC"
"01/01/2017","108682","1","LEC","","N","10","2.000","2.00","LEC"
"01/01/2017","108683","1","LEC","","Y","10","2.000","1.00","LEC"
"01/01/2017","108684","1","LEC","","Y","10","2.000","1.00","LEC"
"01/01/2017","108685","1","LEC","","Y","10","2.000","1.00","LEC"
"01/01/2017","108686","1","LEC","","Y","10","2.000","2.00","LEC"
"01/01/2017","108687","1","LEC","","Y","10","2.000","1.00","LEC"
"01/01/2017","108688","1","LEC","","Y","10","2.000","1.00","LEC"
"01/01/2017","108689","1","LEC","","N","10","1.000","1.00","TUT"
"01/01/2017","108689","1","LEC","","Y","10","2.000","1.00","LEC"
"01/01/2017","108690","1","LEC","","N","10","1.000","1.00","TUT"
"01/01/2017","108690","1","LEC","","Y","10","2.000","2.00","LEC"
"01/01/2017","108691","1","LEC","","Y","10","2.000","1.00","LEC"
"01/01/2017","108692","1","LEC","","N","10","1.000","2.00","LEC"
"01/01/2017","108692","1","LEC","","N","10","3.000","1.00","PRA"
"01/01/2017","108693","1","LEC","","Y","10","2.000","2.00","LEC"
"01/01/2017","108694","1","LEC","","Y","10","2.000","1.00","LEC"
"01/01/2017","108695","1","LEC","","Y","10","2.000","1.00","LEC"
"01/01/2017","108696","1","LEC","","N","40","2.000","1.00","PRA"
"01/01/2017","108696","1","LEC","","N","40","2.000","1.00","WRK"
"01/01/2017","108696","1","LEC","","Y","40","2.000","1.00","LEC"
"01/01/2017","108697","1","THE","","N","100","0.000","1.00","THE"
"01/01/2017","108698","1","LEC","LEC","N","10","1.000","1.00","TUT"
"01/01/2017","108698","1","LEC","LEC","Y","10","2.000","1.00","LEC"
"01/01/2017","108699","1","LEC","LEC","N","3","1.000","1.00","TUT"
"01/01/2017","108699","1","LEC","LEC","Y","3","2.000","1.00","LEC"
"01/01/2017","108700","1","LEC","LEC","N","3","1.000","1.00","TUT"
"01/01/2017","108700","1","LEC","LEC","Y","3","2.000","1.00","LEC"
"01/01/2017","108701","1","SEM","SEM","Y","3","3.000","1.00","SEM"
"01/01/2017","108702","1","LEC","LEC","Y","2","1.000","2.00","LEC"
"01/01/2017","108703","1","LEC","","N","35","2.000","2.00","LEC"
"01/01/2017","108704","1","LEC","TUT","N","25","1.000","1.00","TUT"
"01/01/2017","108704","1","LEC","TUT","Y","150","2.000","1.00","LEC"
"01/01/2017","108704","2","LEC","TUT","N","25","1.000","1.00","TUT"
"01/01/2017","108704","2","LEC","TUT","Y","150","2.000","1.00","LEC"
"01/01/2017","108705","1","SEM","SEM","Y","80","3.000","2.00","SEM"
"01/01/2017","108706","1","LEC","TUT","N","25","1.000","1.00","TUT"
"01/01/2017","108706","1","LEC","TUT","Y","80","2.000","2.00","LEC"
"01/01/2017","108706","2","LEC","","N","25","1.000","1.00","TUT"
"01/01/2017","108706","2","LEC","","Y","80","2.000","2.00","LEC"
"01/01/2017","108707","1","SEM","SEM","N","25","1.000","2.00","SEM"
"01/01/2017","108708","1","SEM","SEM","N","25","1.000","2.00","SEM"
"01/01/2017","108709","1","SEM","SEM","N","25","1.000","3.00","SEM"
"01/01/2017","108710","1","SEM","SEM","N","20","1.000","3.00","SEM"
"01/01/2017","108711","1","LEC","TUT","N","25","2.000","2.00","TUT"
"01/01/2017","108711","1","LEC","TUT","N","400","1.000","1.00","LEC"
"01/01/2017","108711","2","LEC","TUT","N","25","2.000","2.00","TUT"
"01/01/2017","108711","2","LEC","TUT","N","400","1.000","1.00","LEC"
"01/01/2017","108711","3","LEC","TUT","N","25","2.000","2.00","TUT"
"01/01/2017","108711","3","LEC","TUT","N","400","1.000","1.00","LEC"
"01/01/2017","108711","4","LEC","LEC","N","25","2.000","2.00","TUT"
"01/01/2017","108711","4","LEC","LEC","N","400","1.000","1.00","LEC"
"01/01/2017","108712","1","LEC","LEC","N","25","1.500","1.00","TUT"
"01/01/2017","108712","1","LEC","LEC","Y","250","1.500","1.00","LEC"
"01/01/2017","108712","2","LEC","LEC","N","25","1.500","1.00","TUT"
"01/01/2017","108712","2","LEC","LEC","Y","250","1.500","1.00","LEC"
"01/01/2017","108713","1","LEC","TUT","N","25","1.500","2.00","TUT"
"01/01/2017","108713","1","LEC","TUT","Y","230","1.500","1.00","LEC"
"01/01/2017","108713","2","LEC","LEC","N","25","1.500","2.00","TUT"
"01/01/2017","108713","2","LEC","LEC","Y","230","1.500","1.00","LEC"
"01/01/2017","108714","1","FLD","FLD","N","12","7.000","1.00","FLD"
"01/01/2017","108714","1","FLD","FLD","N","12","7.000","3.00","WRK"
"01/01/2017","108715","1","LEC","LEC","N","50","3.000","1.00","LEC"
"01/01/2017","108715","2","LEC","LEC","N","50","3.000","1.00","LEC"
"01/01/2017","108716","1","LEC","","Y","50","3.000","1.00","LEC"
"01/01/2017","108716","2","LEC","","Y","50","3.000","1.00","LEC"
"01/01/2017","108717","1","LEC","","Y","50","3.000","1.00","LEC"
"01/01/2017","108717","2","LEC","","Y","50","3.000","1.00","LEC"
"01/01/2017","108718","1","LEC","","Y","50","3.000","1.00","LEC"
"01/01/2017","108718","2","LEC","","Y","50","3.000","1.00","LEC"
"01/01/2017","108719","1","PJT","","N","9","3.000","1.00","LEC"
"01/01/2017","108719","1","PJT","","Y","9","1.000","1.00","PJT"
