"Acad_Group","Acad_Prog","Prog_Eff_Date","Acad_Plan","Eff_Date","Status","Descr","Short_Desc","Plan_Owner","Pct_Owned"
"P&CE","ACENG","08/08/2011","AEGEAP05","08/08/2011","A","Acad English GEAP 05","AEGEAP05","Prof&CEd","100.000"
"P&CE","ACENG","08/08/2011","AEGEAP10","08/08/2011","A","Acad English GEAP 10","AEGEAP10","Prof&CEd","100.000"
"P&CE","ACENG","08/08/2011","AEGEAP15","08/08/2011","A","Acad English GEAP 15","AEGEAP15","Prof&CEd","100.000"
"P&CE","ACENG","08/08/2011","AEGEAP20","08/08/2011","A","Acad English GEAP 20","AEGEAP20","Prof&CEd","100.000"
"P&CE","ACENG","08/08/2011","AEGEAP25","08/08/2011","A","Acad English GEAP 25","AEGEAP25","Prof&CEd","100.000"
"P&CE","ACENG","08/08/2011","AEGEAP30","08/08/2011","A","Acad English GEAP 30","AEGEAP30","Prof&CEd","100.000"
"P&CE","ACENG","08/08/2011","AEGEAP35","08/08/2011","A","Acad English GEAP 35","AEGEAP35","Prof&CEd","100.000"
"P&CE","ACENG","08/08/2011","AEGEAP40","08/08/2011","A","Acad English GEAP 40","AEGEAP40","Prof&CEd","100.000"
"P&CE","ACENG","08/08/2011","AEGEAP45","08/08/2011","A","Acad English GEAP 45","AEGEAP45","Prof&CEd","100.000"
"P&CE","ACENG","08/08/2011","AEPEP10","08/08/2011","A","Acad English PEP 10","AEPEP10","Prof&CEd","100.000"
"P&CE","ACENG","08/08/2011","AEPEP15","08/08/2011","A","Acad English PEP 15","AEPEP15","Prof&CEd","100.000"
"P&CE","ACENG","08/08/2011","AEPEP20","08/08/2011","A","Acad English PEP 20","AEPEP20","Prof&CEd","100.000"
"P&CE","AEGT","01/07/2009","AEGT","01/01/2015","A","Acad English Geology Training","AEGT","Prof&CEd","34.000"
"P&CE","AEGT","01/07/2009","AEGT","01/01/2015","A","Acad English Geology Training","AEGT","SchPhySci","66.000"
"P&CE","C4TES","04/06/2015","CIVTESOL","04/06/2015","A","Cert.IV in TESOL","CIV TESOL","Prof&CEd","100.000"
"P&CE","DTRAN","01/01/2017","DTPBUS","01/01/2017","A","Degree Transfer - Business","DTP - Bus","DivAcStEng","100.000"
"P&CE","DTRAN","01/01/2017","DTPCOM","01/01/2017","A","Degree Transfer - Commerce","DTP - Com","DivAcStEng","100.000"
"P&CE","DTRAN","01/01/2017","DTPENG","01/01/2017","A","Degree Transfer - Engineering","DTP - Eng","DivAcStEng","100.000"
"P&CE","DTRAN","01/01/2017","DTPMATH","01/01/2017","A","Degree Transfer - Maths","DTP - Math","DivAcStEng","100.000"
"P&CE","DTRAN","01/01/2017","DTPSCI","01/01/2017","A","Degree Transfer - Science","DTP - Sci","DivAcStEng","100.000"
"P&CE","ENGAP","01/01/2017","ENGAP","01/01/2017","A","English for Academic Purposes","Eng for AP","DivAcStEng","100.000"
"P&CE","EXCH","01/01/2016","EXCHBW","01/01/2016","A","Exchange: Baden-Wurtemburg","Ex BadenW","Prof&CEd","100.000"
"P&CE","EXCH","01/01/2016","EXCHENG","01/01/2016","A","Exchange: English","Exch Engl","Prof&CEd","100.000"
"P&CE","EXCH","01/01/2016","EXCHMCL","01/01/2016","A","Exch: M.Comp Laws (Ad/Mann)","Ex M.CompL","Prof&CEd","100.000"
"P&CE","EXCH","01/01/2016","EXCHOTHR","01/01/2016","A","Exchange - Other","E.Other","Prof&CEd","100.000"
"P&CE","EXCH","01/01/2016","EXCHPG","01/01/2016","A","Exchange: PG","Exch UG","Prof&CEd","100.000"
"P&CE","EXCH","01/01/2016","EXCHRSCH","01/01/2016","A","Exchange - Research","EXRSCH","Prof&CEd","100.000"
"P&CE","EXCH","01/01/2016","EXCHUG","01/01/2016","A","Exchange: UG","Exch UG","Prof&CEd","100.000"
"P&CE","FLSA","01/11/2008","FLSA","01/11/2008","A","Faculty Lead Study Abroad","FLSA","Prof&CEd","100.000"
"P&CE","FOUND","01/01/2017","FOUNDBR","01/01/2017","A","Foundation Studies - Bradford","Found BR","DivAcStEng","100.000"
"P&CE","FOUND","01/01/2017","FOUNDSA","01/01/2017","A","Foundation Studies SA Unistart","Unistart","DivAcStEng","100.000"
"P&CE","FOUND","01/01/2017","FOUNDST","01/01/2017","A","Foundation Studies - Eynesbury","Found St","DivAcStEng","100.000"
"P&CE","GEA05","29/08/2011","GEA05","29/08/2011","A","Gen Eng Acad Purposes (5)","GEAP (5)","Prof&CEd","100.000"
"P&CE","GEA10","29/08/2011","GEA10","29/08/2011","A","Gen Eng Acad Purposes (10)","GEAP (10)","Prof&CEd","100.000"
"P&CE","GEA15","29/08/2011","GEA15","29/08/2011","A","Gen Eng Acad Purposes (15)","GEAP (15)","Prof&CEd","100.000"
"P&CE","GEA20","29/08/2011","GEA20","29/08/2011","A","Gen Eng Acad Purposes (20)","GEAP (20)","Prof&CEd","100.000"
"P&CE","GEA25","29/08/2011","GEA25","29/08/2011","A","Gen Eng Acad Purposes (25)","GEAP (25)","Prof&CEd","100.000"
"P&CE","GEA30","29/08/2011","GEA30","29/08/2011","A","Gen Eng Acad Purposes (30)","GEAP (30)","Prof&CEd","100.000"
"P&CE","GEA35","29/08/2011","GEA35","29/08/2011","A","Gen Eng Acad Purposes (35)","GEAP (35)","Prof&CEd","100.000"
"P&CE","GEA40","29/08/2011","GEA40","29/08/2011","A","Gen Eng Acad Purposes (40)","GEAP (40)","Prof&CEd","100.000"
"P&CE","GEA45","29/08/2011","GEA45","29/08/2011","A","Gen Eng Acad Purposes (45)","GEAP (45)","Prof&CEd","100.000"
"P&CE","GEAP","29/08/2011","GEAP","29/08/2011","A","Gen English for Acad Purposes","GEAP","Prof&CEd","100.000"
"P&CE","GENEG","01/01/2017","GENEG","01/01/2017","A","General English","Gen Eng","DivAcStEng","100.000"
"P&CE","HEAD","01/01/2016","HEADSTART","01/01/2016","A","Headstart Scholarship","Headstart","StudRecAdm","100.000"
"P&CE","PCAPS","01/01/2010","PCAPS","01/01/2010","I","PCert.Applied Statistics","PCert.ApSt","Prof&CEd","100.000"
"P&CE","PEP05","29/08/2011","PEP05","01/01/2008","A","Pre-Enrol English Program (5)","PEP (5)","Prof&CEd","100.000"
"P&CE","PEP10","29/08/2011","PEP10","29/08/2011","A","Pre-Enrol English Program (10)","PEP (10)","Prof&CEd","100.000"
"P&CE","PEP15","29/08/2011","PEP15","29/08/2011","A","Pre-Enrol English Program (15)","PEP (20)","Prof&CEd","100.000"
"P&CE","PEP20","29/08/2011","PEP20","29/08/2011","A","Pre-Enrol English Program (20)","PEP (20)","Prof&CEd","100.000"
"P&CE","PEP25","29/08/2011","PEP25","29/08/2011","A","Pre-Enrol English Program (25)","PEP (25)","Prof&CEd","100.000"
"P&CE","PEP30","29/08/2011","PEP30","29/08/2011","A","Pre-Enrol English Program (30)","PEP (30)","Prof&CEd","100.000"
"P&CE","STABR","01/01/2016","STABBUT","01/01/2016","A","Study Abroad: Butler","StA Butler","Prof&CEd","100.000"
"P&CE","STABR","01/01/2016","STABBW","01/01/2016","A","StAbrd: Baden-Wurtemburg","StA BadenW","Prof&CEd","100.000"
"P&CE","STABR","01/01/2016","STABENG","01/01/2016","A","Study Abroad: English","StAb Engl","Prof&CEd","100.000"
"P&CE","STABR","01/01/2016","STABIIES","01/01/2016","A","StAbrd: Inst Intl Educ Studnts","StA IIES","Prof&CEd","100.000"
"P&CE","STABR","01/01/2016","STABMCL","01/01/2016","A","StAbrd: M.Comp Laws (Ad/Mann)","StA M.ComL","Prof&CEd","100.000"
"P&CE","STABR","01/01/2016","STABOTHR","01/01/2016","A","StAbrd: Other","StA Other","Prof&CEd","100.000"
"P&CE","STABR","01/01/2016","STABPG","01/01/2016","A","Study Abroad: PG","StAb PG","Prof&CEd","100.000"
"P&CE","STABR","01/01/2016","STABPRIV","01/01/2016","A","StAbrd: Private","StA Privat","Prof&CEd","100.000"
"P&CE","STABR","01/01/2016","STABUG","01/01/2016","A","Study Abroad: UG","StAb UG","Prof&CEd","100.000"
"P&CE","UACFS","01/01/2017","UACFSST","01/01/2017","A","Foundation Studies Standard","UACFSST","DivAcStEng","100.000"
"P&CE","UACFS","01/01/2017","UACFSX","01/01/2017","A","Foundation Studies Accelerated","UACFSX","DivAcStEng","100.000"
"P&CE","UTP","01/01/2017","UTP","01/01/2017","A","University Transition Program","UTP","DivAcStEng","100.000"
"PROF","CAEXC","01/01/2011","CAEXC","01/01/2011","I","Canterbury Exchange","Ca Exch","Profession","100.000"
"PROF","CAEXC","01/01/2011","CAHUMSS","01/01/2011","A","Canterbury Exch - H&SS","CA EX-H&SS","Hum&SocSci","100.000"
"PROF","CAEXC","01/01/2011","CAPROFF","01/01/2011","A","Canterbury Exch - Professions","Ca Ex-Prof","Profession","100.000"
"PROF","CAEXC","01/01/2011","CASCI","01/01/2011","A","Canterbury Exch - Sciences","Ca Ex-Sci","Science","100.000"
"PROF","GDAG","09/12/2016","GDAGRIBUS","10/11/2016","A","GDip.Agribusiness","GD.Agribus","GlobalFood","100.000"
"PROF","MAGRI","09/12/2016","MAGRIBUS","10/11/2016","A","M.Agribusiness","M.Agribus","GlobalFood","100.000"
"PSO","FSPEC","01/04/2000","FSPECSHORT","01/01/1901","I","Special Short Course-Int Progs","Spec Short","Found Stud","100.000"
"SCI","BAGS","16/03/2009","BAGRICSCI","16/03/2009","A","B.Agricultural Sciences","B.AgriSci","AgFoodWine","100.000"
"SCI","BAPB","03/08/2017","BAPPBIOL","03/08/2017","A","B.Applied Biology","B.App Biol","AgFoodWine","100.000"
"SCI","BAPPB","04/09/2017","BAPPBIO","03/08/2017","A","B. Applied Biology","B. App Bio","AgFoodWine","100.000"
"SCI","BBIOT","01/01/2006","BBIOTECH","01/01/2006","A","B.Biotechnology","B.Biotech","Sci Gen","100.000"
"SCI","BFSCT","01/01/2010","BFOODSCT","01/01/2010","A","B.Food & Nutrition Science","B.Food&NS","Sci Off","100.000"
"SCI","BOEN","11/11/2013","BOEN","11/11/2013","A","B.Oenology","B.Oen","Sci Gen","100.000"
"SCI","BSC","01/01/2016","BSCADV","06/09/2010","A","B.Science (Advanced)","B.Sc (Adv)","Sci Gen","100.000"
"SCI","BSC","01/01/2016","BSCAGSC","01/01/2006","A","B.Sc (Agricultural Science)","B.Sc(AgSc)","Sci Gen","100.000"
"SCI","BSC","01/01/2016","BSCAS","01/01/2006","A","B.Sc (Animal Science)","B.Sc (AS)","Sci Gen","100.000"
"SCI","BSC","01/01/2016","BSCBIOTECH","01/01/2006","A","B.Sc (Biotechnology)","B.Sc(Biot)","Sci Gen","100.000"
"SCI","BSC","01/01/2016","BSCECOCHEM","01/01/2006","A","B.Sc (EcoChemistry)","B.Sc(EcoC)","Sci Gen","100.000"
"SCI","BSC","01/01/2016","BSCECTOUR","03/03/2017","A","B.Sc (Ecotourism)","B.Sc(Ecot)","SchPhySci","100.000"
"SCI","BSC","01/01/2016","BSCEG","03/09/2015","A","B.Sc (Energy Geoscience)","B.Sc(EnGe)","SchPhySci","100.000"
"SCI","BSC","01/01/2016","BSCEVBIOL","13/10/2015","A","B.Sc (Evolutionary Biology)","B.Sc(EvoB)","Sci Gen","100.000"
"SCI","BSC","01/01/2016","BSCI","01/01/2006","A","B.Science","B.Sc","Sci Gen","100.000"
"SCI","BSC","01/01/2016","BSCIBIOMED","01/01/2006","A","B.Sc (Biomedical Science)","B.Sc(BioS)","Sci Gen","100.000"
"SCI","BSC","01/01/2016","BSCIEXGEOS","01/01/2006","A","B.Sc (Exploration Geoscience)","B.Sc(ExpG)","Sci Gen","100.000"
"SCI","BSC","01/01/2016","BSCIJURIS","01/01/2006","A","B.Sc (Jurisprudence)","B.Sc(Jur)","Sci Gen","100.000"
"SCI","BSC","01/01/2016","BSCIMOLBIO","04/06/2015","A","B.Sc (Molecular Biology)","B.Sc(MolB)","Sci Gen","100.000"
"SCI","BSC","01/01/2016","BSCINRM","01/01/2015","A","B.Sc (Natural Resource Mgt)","B.Sc (NRM)","SchBioSci","100.000"
"SCI","BSC","01/01/2016","BSCIPETGEO","01/01/2015","A","B.Sc (Petroleum Geoscience)","B.Sc (PG)","SchPhySci","100.000"
"SCI","BSC","01/01/2016","BSCM&DD","06/10/2016","A","B.Sc (Molecular & Drug Design)","B.Sc(M&DD)","Sci Gen","100.000"
"SCI","BSC","01/01/2016","BSCMARINE","08/03/2006","A","B.Sc (Marine Biology)","B.Sc (MB)","Sci Gen","100.000"
"SCI","BSC","01/01/2016","BSCMIGE","01/01/2015","A","B.Sc (Mineral Geoscience)","B.Sc(MiGe)","SchPhySci","100.000"
"SCI","BSC","01/01/2016","BSCNANOSCM","06/10/2016","A","B.Sc (Nanoscience & Materials)","B.Sc(NScM)","Sci Gen","100.000"
"SCI","BSC","01/01/2016","BSCNATRES","13/10/2015","A","B.Sc (Natural Resources)","B.Sc (NR)","SchBioSci","100.000"
"SCI","BSC","01/01/2016","BSCOPTPHOT","01/01/2012","A","B.Sc (Laser Physics & Tech)","B.Sc(LP&T)","Sci Gen","100.000"
"SCI","BSC","01/01/2016","BSCSSAP","01/01/2006","A","B.Sc (Space Sc & Astrophysics)","B.Sc(SSAP)","Sci Gen","100.000"
"SCI","BSC","01/01/2016","BSCSUSENV","01/01/2006","A","B.Sc (Sustainable Envir)","B.Sc(SusE)","Sci Gen","100.000"
"SCI","BSC","01/01/2016","BSCVS","11/11/2013","A","B.Sc (Viticulture)","B.Sc (VS)","Sci Gen","100.000"
"SCI","BSC","01/01/2016","BSCWCB","07/08/2015","A","B.Sc (Wildlife Cons Biology)","B.Sc(WCB)","SchBioSci","100.000"
"SCI","BSCPV","14/06/2012","BSCASPV","14/06/2012","A","B.Sc (Veterinary Bioscience)","B.Sc(VB)","Ani&VetSci","100.000"
"SCI","BVITO","13/05/2009","BVITOENOL","13/05/2009","A","B.Viticulture & Oenology","B.VitOenol","AgFoodWine","100.000"
"SCI","DVETM","01/01/2016","DRVETMEDI","02/01/2013","A","D. Veterinary Medicine","D. VetMed","Ani&VetSci","100.000"
"SCI","DVM","01/07/2017","DRVETMED","14/03/2014","A","D.Veterinary Medicine","D.VetMed","Ani&VetSci","100.000"
"SCI","GCBI","12/12/2016","GCBIOINF","06/08/2016","A","GCert.Bioinformatics","GC.Bioinf","SchBioSci","100.000"
"SCI","GCBIB","01/01/2015","GCBIBIOM","01/01/2015","A","GCert.Bio(Biomedical)","GC.BiBiom","SchBioSci","100.000"
"SCI","GCBIO","08/08/2008","GCBIOTPB","01/01/2006","A","GCert.Biot (Plant Biotech)","GC.BiotPB","AgFoodWine","100.000"
"SCI","GCBSE","01/01/2010","GCBIOSEC","01/01/2010","I","GCert.Biosecurity","GCert.BSec","AgFoodWine","100.000"
"SCI","GCCM","01/01/2015","GCCARBMAN","01/01/2015","A","GCert.Carbon Management","GCert.Carb","SchBioSci","100.000"
"SCI","GCEMT","01/01/2015","GCENVMT","01/01/2015","A","GCert.Env Mon Tech","GC.EMT","SchBioSci","100.000"
"SCI","GCPHY","08/08/2008","GCPHYSICS","01/01/2006","A","GCert.Physics","GC.Physics","Sci Gen","100.000"
"SCI","GCPLH","09/11/2015","GCPLANTHL","09/11/2015","A","GCert.Plant Hlth & Biosecurity","GC.PlaHBio","AgFoodWine","100.000"
"SCI","GCRM","07/10/2014","GCRADMGT","07/10/2014","A","GCert.Radiation Mgt","GC.Rad.Mgt","Sch Ch&Phy","100.000"
"SCI","GCSCE","18/07/2017","GCSCECOT","13/07/2017","A","GCert. Science (Ecotourism)","GC.ScEcot","SchPhySci","100.000"
"SCI","GCSED","01/01/2010","GCSCIED","01/01/2010","I","GCert.Science Education","GC.ScEd","Sci Gen","100.000"
"SCI","GCSUS","01/01/2015","GCSUSTAIN","01/01/2015","A","GCert.Sustainability","GC.Sustain","SchBioSci","100.000"
"SCI","GCURM","01/01/2013","GCURBHMGMT","01/01/2006","A","GCert.Urban Habitat Management","GCert.UrbH","Sci Gen","100.000"
"SCI","GDBI","12/12/2016","GDBIOINF","06/08/2016","A","GDip.Bioinformatics","GD.Bioinf","SchBioSci","100.000"
"SCI","GDBIB","01/01/2015","GDBIBIOM","01/01/2015","A","GDip.Bio(Biomedical)","GD.BiBiom","SchBioSci","100.000"
"SCI","GDBIO","08/08/2008","GDBIOTECH","15/09/2016","A","GDip.Biotech (Plant Biotech)","GD.Bio(PB)","AgFoodWine","100.000"
"SCI","GDCM","01/01/2015","GDCARBMAN","01/01/2015","A","GDip.Carbon Management","GD.CarbMan","SchBioSci","100.000"
"SCI","GDEMT","01/01/2015","GDENVMT","01/01/2015","A","GDip.Env Mon Tech","GD.EMT","SchBioSci","100.000"
"SCI","GDPHY","10/11/2016","GDPHYSICS","10/11/2016","A","GDip.Physics","GD.Physics","Sci Gen","100.000"
"SCI","GDPLH","09/11/2015","GDPLANTHL","09/11/2015","A","GDip.Plant Hlth & Biosecurity","GD.PlaHBio","AgFoodWine","100.000"
"SCI","GDSCE","18/07/2017","GDSCECOT","13/07/2017","A","GDip. Science (Ecotourism)","GD.ScEcot","SchPhySci","100.000"
"SCI","GDSUS","01/01/2015","GDSUSTAIN","01/01/2015","A","GDip.Sustainability","GD.Sustain","SchBioSci","100.000"
"SCI","GDURB","01/01/2006","GDURBHMGMT","01/01/2006","A","GDip.Urban Habitat Management","GDip.UrbH","Sci Gen","100.000"
"SCI","GDVO","07/03/2014","GDVITOENOL","08/03/2014","A","GDip.Viticulture & Oenology","GD.VitOen","AgFoodWine","100.000"
"SCI","HAPB","03/08/2017","HBAPPBIOL","03/08/2017","A","B.Applied Biology (Honours)","HBApp Biol","AgFoodWine","100.000"
"SCI","HAPPB","03/08/2017","HBAPPBIO","03/08/2017","A","B. Applied Biology (Honours)","HB App Bio","AgFoodWine","100.000"
"SCI","HBIOT","01/01/2006","HBBIOTECH","01/01/2006","A","B.Biotechnology - honours","HBBIOTECH","Sci Gen","100.000"
"SCI","HFSCT","01/01/2012","HBFSCT","01/01/2012","A","B.Food & Nutrition Sci- hons","HB.Food&NS","Science","100.000"
"SCI","HOEN","11/11/2013","HBOEN","11/11/2013","A","B.Oenology - honours","HB.Oen","Sci Gen","100.000"
"SCI","HSC","01/09/2011","HBSC","01/01/2006","A","B.Science - honours","HB.Sc","Sci Gen","100.000"
"SCI","HSCHP","01/01/2006","HSCHP","01/01/2006","A","B.Sc (HighPerfCompPhys) (Hons)","HBScHPCPhy","Sci Gen","100.000"
"SCI","HVITO","13/05/2009","HBVITOEN","13/05/2009","A","B.Viticulture & Oenology -hons","HB.VitOeno","AgFoodWine","100.000"
"SCI","MBIB","01/01/2015","MBIBIOM","01/01/2015","A","M.Bio(Biomedical)","M.BiBiom","SchBioSci","100.000"
"SCI","MBIO","05/08/2016","MBIOINF","06/08/2016","A","M.Bioinformatics","M.Bioinf","SchBioSci","100.000"
"SCI","MBIOT","08/08/2008","MBIOTECHPB","15/09/2016","A","M.Biotech (Plant Biotech)","M.Bio(PB)","AgFoodWine","100.000"
"SCI","MCM","01/01/2015","MCARBMAN","01/01/2015","A","M.Carbon Management","M.CarbMan","SchBioSci","100.000"
"SCI","MEMT","01/01/2015","MENVMT","01/01/2015","A","M.Env. Monitoring Technologies","M.EMT","SchBioSci","100.000"
"SCI","MPLHE","09/11/2015","MPLANTHLTH","09/11/2015","A","M.Plant Health and Biosecurity","M.PlaHBio","AgFoodWine","100.000"
"SCI","MSCC","10/10/2013","MSCAPPPHYS","10/10/2013","A","M.Sc (Applied Physics)","M.Sc(ApPh)","Sci Gen","100.000"
"SCI","MSCC","10/10/2013","MSCASTROPH","10/10/2013","A","M.Sc (Astrophysics)","M.Sc(Astr)","Sci Gen","100.000"
"SCI","MSCC","10/10/2013","MSCATMOSPH","10/10/2013","A","M.Sc (Atmospheric Physics)","M.Sc(AtPh)","Sci Gen","100.000"
"SCI","MSCC","10/10/2013","MSCOPT&LAS","10/10/2013","A","M.Sc (Optics and Lasers)","M.Sc(Op&L)","Sci Gen","100.000"
"SCI","MSCC","10/10/2013","MSCPETGEO","01/01/2017","A","M.Sc(Petroleum Geoscience)","M.Sc(PGsc)","ECMS Srvcs","100.000"
"SCI","MSCC","10/10/2013","MSCTHEORPH","10/10/2013","A","M.Sc (Theoretical Physics)","M.Sc(ThPh)","Sci Gen","100.000"
"SCI","MSCEC","18/07/2017","MSCECOT","08/06/2017","A","M.Sc (Ecotourism)","M.Sc(Ecot)","SchPhySci","100.000"
"SCI","MSCQU","07/03/2014","MSCQUAL","07/03/2014","A","M.Science - qualifying","QM.Sc","Sci Gen","100.000"
"SCI","MSUS","01/01/2015","MSUSTAIN","01/01/2015","A","M.Sustainability","M.Sustain","SchBioSci","100.000"
"SCI","MSUSA","01/01/2015","MSUSADV","01/01/2015","A","M.Sustainability (Adv)","M.Sust Adv","SchBioSci","100.000"
"SCI","MURBH","01/01/2013","MURBHMGMT","01/01/2006","A","M.Urban Habitat Management","M.UrbHMgt","Sci Gen","100.000"
"SCI","MVO","08/07/2014","MVITOENOL","08/03/2014","A","M.Viticulture & Oenology","M.VitOen","AgFoodWine","100.000"
"SCI","PCURB","01/01/2006","PCURBHMGMT","01/01/2006","A","PCert.Urban Habitat Management","PCert.UrbH","Sci Gen","100.000"
"WY","FH&SS","01/01/2014","FWYH&SSS","01/01/2014","A","Wirltu Yarlu - Uni Prep Prog","WY-UPP","WirltuYarl","100.000"
"WY","FSC","01/01/2014","FWYSC","01/01/2006","A","Wilto Yerlo - Found Sci Prog","Sc Found","CAIRS","100.000"
"XINST","XPDSM","01/01/2016","XPDENSM","01/01/2016","A","Xinst PG Dental Sleep Medicine","XIP DSM","Dental","100.000"
"XINST","XPECM","01/01/2017","XPECMS","01/01/2017","A","XInst PG Eng, Comp. & Math.Sc.","XIP ECMS","ECMS Srvcs","100.000"
"XINST","XPGCW","01/01/2009","XIPAG","01/01/2009","I","XInst P Studies - Ag&NatRes","XI P Ag","Sci Off","100.000"
"XINST","XPGCW","01/01/2009","XIPARCH","01/01/2009","I","XInst P Studies - Architecture","XI P Arch","Arch&UrbD","100.000"
"XINST","XPGCW","01/01/2009","XIPARTS","01/01/2009","I","XInst P Studies - Hum&SocSci","XI P Arts","H&SS FAO","100.000"
"XINST","XPGCW","01/01/2009","XIPCOM","01/01/2009","I","XInst P Studies - Commerce","XI P Comm","Business","100.000"
"XINST","XPGCW","01/01/2009","XIPCON","01/01/2009","I","XInst P Studies - Elder Con","XI P Elder","Music","100.000"
"XINST","XPGCW","01/01/2009","XIPDENT","01/01/2009","I","XInst P Studies - Dentistry","XI P Dent","Dent Off","100.000"
"XINST","XPGCW","01/01/2009","XIPECON","01/01/2009","I","XInst P Studies - Economics","XI P Econ","Sch Econ","100.000"
"XINST","XPGCW","01/01/2009","XIPEDUC","01/01/2009","I","XInst P Studies - Education","XI P Educ","Profession","100.000"
"XINST","XPGCW","01/01/2009","XIPENG","01/01/2009","I","XInst P Studies - Engineering","XI P Eng'g","Eng Fac Of","100.000"
"XINST","XPGCW","01/01/2009","XIPGSM","01/01/2009","I","XInst P Studies - GSM","XInst P GS","Business","100.000"
"XINST","XPGCW","01/01/2009","XIPLAW","01/01/2009","I","XInst P Studies - Law","XI P Law","Law Sch","100.000"
"XINST","XPGCW","01/01/2009","XIPMATH","01/01/2009","I","XInst P Studies - Maths","XI P Maths","Eng Fac Of","100.000"
"XINST","XPGCW","01/01/2009","XIPMED","01/01/2009","I","XInst P Studies - Medicine","XI P Med","MedSch Grp","100.000"
"XINST","XPGCW","01/01/2009","XIPSCI","01/01/2009","I","XInst P Studies - Science","XI P Sci","Sci Off","100.000"
"XINST","XPHSC","01/01/2017","XPHLTHSC","01/01/2017","A","XInst PG Health Science","XIP HSc","HlthMedSci","100.000"
"XINST","XPHSS","01/01/2015","XPHUMSS","01/01/2015","A","XInst PG Arts","XIP Arts","Arts FAO","100.000"
"XINST","XPPRO","10/09/2008","XPPROF","10/09/2008","A","XInst PG Professions","XIP Prof","Profession","100.000"
"XINST","XPSCI","10/09/2008","XPSCI","10/09/2008","A","XInst PG Sciences","XIP Sci","Sci Off","100.000"
"XINST","XUECM","01/01/2017","XUECMS","01/01/2017","A","XInst UG Eng, Comp. & Math.Sc.","XIU ECMS","ECMS Srvcs","100.000"
"XINST","XUGRD","01/01/2009","XIUAG","01/01/2009","I","XInst U Studies - Ag&NatRes","XI U Ag","Sci Off","100.000"
"XINST","XUGRD","01/01/2009","XIUARCH","01/01/2009","I","XInst U Studies - Architecture","XI U Arch","Arch&UrbD","100.000"
"XINST","XUGRD","01/01/2009","XIUARTS","01/01/2009","I","XInst U Studies - Hum&SocSci","XI U Arts","H&SS FAO","100.000"
"XINST","XUGRD","01/01/2009","XIUCOM","01/01/2009","I","XInst U Studies - Commerce","XI U Comm","Business","100.000"
"XINST","XUGRD","01/01/2009","XIUCON","01/01/2009","I","XInst U Studies - Elder Con","XI U Elder","Music","100.000"
"XINST","XUGRD","01/01/2009","XIUDENT","01/01/2009","I","XInst U Studies - Dentistry","XI U Dent","Dent Off","100.000"
"XINST","XUGRD","01/01/2009","XIUECON","01/01/2009","I","XInst U Studies - Economics","XI U Econ","Sch Econ","100.000"
"XINST","XUGRD","01/01/2009","XIUENG","01/01/2009","I","XInst U Studies - Engineering","XI U Eng","Eng Fac Of","100.000"
"XINST","XUGRD","01/01/2009","XIULAW","01/01/2009","I","XInst U Studies - Law","XI U Law","Law Sch","100.000"
"XINST","XUGRD","01/01/2009","XIUMATH","01/01/2009","I","XInst U Studies - Maths","XI U Maths","Eng Fac Of","100.000"
"XINST","XUGRD","01/01/2009","XIUMED","01/01/2009","I","XInst U Studies - Medicine","XI U Med","MedSch Grp","100.000"
"XINST","XUGRD","01/01/2009","XIUSCI","01/01/2009","I","XInst U Studies - Science","XI U Sci","Sci Off","100.000"
"XINST","XUHSC","01/01/2017","XUHLTHSC","01/01/2017","A","XInst UG Health Science","XIU HSc","HlthMedSci","100.000"
